geoid,zone,epsg
14000US23019000400,19T,32619
14000US23019010000,19T,32619
14000US23019000300,19T,32619
14000US23025966400,19T,32619
14000US23019013500,19T,32619
14000US23019000900,19T,32619
14000US23025966500,19T,32619
14000US23019005000,19T,32619
14000US23019031100,19T,32619
14000US23017965100,19T,32619
14000US23019013000,19T,32619
14000US23009965100,19T,32619
14000US23019006100,19T,32619
14000US23025965900,19T,32619
14000US23019006200,19T,32619
14000US23019018000,19T,32619
14000US23019006300,19T,32619
14000US33007950500,19T,32619
14000US33007950400,19T,32619
14000US33007950200,19T,32619
14000US23001046500,19T,32619
14000US33003955300,19T,32619
14000US33003955100,19T,32619
14000US23001020900,19T,32619
14000US23013970700,19T,32619
14000US23001041500,19T,32619
14000US23001010200,19T,32619
14000US23013970500,19T,32619
14000US23017966600,19T,32619
14000US23011012000,19T,32619
14000US23011011000,19T,32619
14000US23001046000,19T,32619
14000US23009966200,19T,32619
14000US23011010600,19T,32619
14000US23009990000,19T,32619
14000US23009966600,19T,32619
14000US23015975100,19T,32619
14000US23013970200,19T,32619
14000US23017966500,19T,32619
14000US23011010900,19T,32619
14000US23011010802,19T,32619
14000US23011013000,19T,32619
14000US23017966300,19T,32619
14000US23017966200,19T,32619
14000US23013970300,19T,32619
14000US23009966100,19T,32619
14000US23001042000,19T,32619
14000US23017966000,19T,32619
14000US23011010700,19T,32619
14000US23001045000,19T,32619
14000US23011010500,19T,32619
14000US23027044000,19T,32619
14000US23011010400,19T,32619
14000US23009966500,19T,32619
14000US23011019000,19T,32619
14000US23011014000,19T,32619
14000US23017966100,19T,32619
14000US23011010300,19T,32619
14000US23011010801,19T,32619
14000US23009966000,19T,32619
14000US33007950900,19T,32619
14000US23011010100,19T,32619
14000US23011010200,19T,32619
14000US23009965900,19T,32619
14000US23011015000,19T,32619
14000US23011014500,19T,32619
14000US23001043000,19T,32619
14000US23011020000,19T,32619
14000US23017965800,19T,32619
14000US23009966300,19T,32619
14000US23001044000,19T,32619
14000US23027045000,19T,32619
14000US23027043000,19T,32619
14000US23011018000,19T,32619
14000US23009965800,19T,32619
14000US23027046001,19T,32619
14000US23017965900,19T,32619
14000US23011017000,19T,32619
14000US23009966400,19T,32619
14000US33007950800,19T,32619
14000US23009966700,19T,32619
14000US23011016000,19T,32619
14000US33007950600,19T,32619
14000US33007950700,19T,32619
14000US23017965700,19T,32619
14000US23011015500,19T,32619
14000US23017965500,19T,32619
14000US23027042000,19T,32619
14000US23007971400,19T,32619
14000US23011023002,19T,32619
14000US33009960400,19T,32619
14000US33007951000,19T,32619
14000US33007951100,19T,32619
14000US23005017101,19T,32619
14000US23005017002,19T,32619
14000US23005004802,19T,32619
14000US23015990000,19T,32619
14000US23005004401,19T,32619
14000US23023970700,19T,32619
14000US23015976200,19T,32619
14000US23005004502,19T,32619
14000US23005004801,19T,32619
14000US23015975800,19T,32619
14000US23005004600,19T,32619
14000US23017966900,19T,32619
14000US23023970400,19T,32619
14000US23005004501,19T,32619
14000US23005011201,19T,32619
14000US23005016500,19T,32619
14000US23005004702,19T,32619
14000US23023970600,19T,32619
14000US23005011100,19T,32619
14000US33003955500,19T,32619
14000US23005004701,19T,32619
14000US23015975700,19T,32619
14000US23005011202,19T,32619
14000US23015975600,19T,32619
14000US23005011300,19T,32619
14000US23005012000,19T,32619
14000US23005011500,19T,32619
14000US23013970900,19T,32619
14000US23023970500,19T,32619
14000US23023970302,19T,32619
14000US23005013000,19T,32619
14000US23001040000,19T,32619
14000US23023970301,19T,32619
14000US23017966800,19T,32619
14000US23005014000,19T,32619
14000US33003955400,19T,32619
14000US23013971000,19T,32619
14000US23013990000,19T,32619
14000US23013971100,19T,32619
14000US23015975500,19T,32619
14000US23001030200,19T,32619
14000US23001030100,19T,32619
14000US23015975400,19T,32619
14000US23001010600,19T,32619
14000US23013970800,19T,32619
14000US23005016000,19T,32619
14000US23001041000,19T,32619
14000US23023970200,19T,32619
14000US23001020600,19T,32619
14000US23017966700,19T,32619
14000US23001010700,19T,32619
14000US23001020500,19T,32619
14000US23001010500,19T,32619
14000US23015975300,19T,32619
14000US23001010400,19T,32619
14000US23001010100,19T,32619
14000US23005015000,19T,32619
14000US23001020400,19T,32619
14000US23001020100,19T,32619
14000US23013970600,19T,32619
14000US23001010300,19T,32619
14000US23001020800,19T,32619
14000US23001020300,19T,32619
14000US23017966400,19T,32619
14000US23001020700,19T,32619
14000US23001020200,19T,32619
14000US23001010800,19T,32619
14000US23015975200,19T,32619
14000US23013970400,19T,32619
14000US23023970100,19T,32619
14000US33001965600,19T,32619
14000US33001965598,19T,32619
14000US33001965800,19T,32619
14000US33013043002,19T,32619
14000US33001965900,19T,32619
14000US33001965400,19T,32619
14000US33001966402,19T,32619
14000US33001966000,19T,32619
14000US33001966100,19T,32619
14000US33001966200,19T,32619
14000US33001966401,19T,32619
14000US33001965300,19T,32619
14000US33009961200,19T,32619
14000US33001965100,19T,32619
14000US33001965200,19T,32619
14000US33003956300,19T,32619
14000US33009961100,19T,32619
14000US33009961000,19T,32619
14000US33003955600,19T,32619
14000US23031025202,19T,32619
14000US23031025201,19T,32619
14000US33001966500,19T,32619
14000US23031029000,19T,32619
14000US23031025100,19T,32619
14000US23031005300,19T,32619
14000US23031024500,19T,32619
14000US23031006102,19T,32619
14000US23031006101,19T,32619
14000US23031005200,19T,32619
14000US23031005100,19T,32619
14000US23005017304,19T,32619
14000US23031023500,19T,32619
14000US23005003702,19T,32619
14000US23005017303,19T,32619
14000US33003956000,19T,32619
14000US23031024000,19T,32619
14000US23005990000,19T,32619
14000US23005003701,19T,32619
14000US23005017301,19T,32619
14000US33003956100,19T,32619
14000US23005003300,19T,32619
14000US23005003400,19T,32619
14000US23005003000,19T,32619
14000US23005003100,19T,32619
14000US23031021000,19T,32619
14000US23031020000,19T,32619
14000US23005003200,19T,32619
14000US23005003500,19T,32619
14000US23005001200,19T,32619
14000US23005001100,19T,32619
14000US23005001300,19T,32619
14000US23005000300,19T,32619
14000US23005001000,19T,32619
14000US23005002002,19T,32619
14000US23005000600,19T,32619
14000US23005001500,19T,32619
14000US23005001700,19T,32619
14000US23005000200,19T,32619
14000US23005002900,19T,32619
14000US23005004001,19T,32619
14000US23005000500,19T,32619
14000US23005000100,19T,32619
14000US23005004002,19T,32619
14000US23005002400,19T,32619
14000US23005002001,19T,32619
14000US23005001900,19T,32619
14000US23005002800,19T,32619
14000US23005001800,19T,32619
14000US33003956400,19T,32619
14000US23005002300,19T,32619
14000US23031023000,19T,32619
14000US23005002200,19T,32619
14000US23005002102,19T,32619
14000US23005002101,19T,32619
14000US23005002501,19T,32619
14000US23005002700,19T,32619
14000US23005002600,19T,32619
14000US23031022000,19T,32619
14000US33003955900,19T,32619
14000US23005004100,19T,32619
14000US23031022500,19T,32619
14000US23023990000,19T,32619
14000US23005004803,19T,32619
14000US23005004200,19T,32619
14000US23005002502,19T,32619
14000US23005017001,19T,32619
14000US23005017102,19T,32619
14000US23005004402,19T,32619
14000US33003955800,19T,32619
14000US33015054000,19T,32619
14000US33015061001,19T,32619
14000US33015071000,19T,32619
14000US33015067000,19T,32619
14000US33015055001,19T,32619
14000US33015107200,19T,32619
14000US23031038001,19T,32619
14000US33015055002,19T,32619
14000US33015059000,19T,32619
14000US33015067501,19T,32619
14000US33015107400,19T,32619
14000US33015069700,19T,32619
14000US33015107500,19T,32619
14000US33015069200,19T,32619
14000US33015069100,19T,32619
14000US33015067502,19T,32619
14000US33015069300,19T,32619
14000US33015107100,19T,32619
14000US33017080100,19T,32619
14000US23031038002,19T,32619
14000US33015058000,19T,32619
14000US33017080203,19T,32619
14000US33017080202,19T,32619
14000US23031036001,19T,32619
14000US23031037000,19T,32619
14000US33015056000,19T,32619
14000US33017080204,19T,32619
14000US33017080500,19T,32619
14000US33017081200,19T,32619
14000US33017081100,19T,32619
14000US33017081300,19T,32619
14000US33017081400,19T,32619
14000US23031036002,19T,32619
14000US33017081500,19T,32619
14000US33017085000,19T,32619
14000US33017081600,19T,32619
14000US33017082000,19T,32619
14000US33015057000,19T,32619
14000US23031990100,19T,32619
14000US23031035000,19T,32619
14000US33017083002,19T,32619
14000US33017084500,19T,32619
14000US33017083001,19T,32619
14000US33017084100,19T,32619
14000US33017086000,19T,32619
14000US33017084400,19T,32619
14000US23031034001,19T,32619
14000US23031032000,19T,32619
14000US33017084300,19T,32619
14000US33017084600,19T,32619
14000US23031034002,19T,32619
14000US33017084200,19T,32619
14000US23031033000,19T,32619
14000US33001965700,19T,32619
14000US33017087000,19T,32619
14000US23031028002,19T,32619
14000US23031030300,19T,32619
14000US23031027000,19T,32619
14000US23031031000,19T,32619
14000US23031030203,19T,32619
14000US23031028001,19T,32619
14000US23031025400,19T,32619
14000US23031026000,19T,32619
14000US23031030202,19T,32619
14000US23031030201,19T,32619
14000US23031025300,19T,32619
14000US33017088000,19T,32619
14000US23031030100,19T,32619
14000US33017088500,19T,32619
14000US23031005400,19T,32619
14000US33015050000,19T,32619
14000US33013044200,19T,32619
14000US33013003001,19T,32619
14000US33011021000,19T,32619
14000US33013030000,19T,32619
14000US33013031001,19T,32619
14000US33013031002,19T,32619
14000US33013003100,19T,32619
14000US33013032100,19T,32619
14000US33013032500,19T,32619
14000US33013003200,19T,32619
14000US33013032200,19T,32619
14000US33013044100,19T,32619
14000US33013039000,19T,32619
14000US33013032300,19T,32619
14000US33013034000,19T,32619
14000US33013032400,19T,32619
14000US33013032900,19T,32619
14000US33013032600,19T,32619
14000US33013044300,19T,32619
14000US33013033000,19T,32619
14000US33013032701,19T,32619
14000US33013032800,19T,32619
14000US33013032706,19T,32619
14000US33013035000,19T,32619
14000US33013036000,19T,32619
14000US33013038000,19T,32619
14000US33013037000,19T,32619
14000US33013044000,19T,32619
14000US33013043001,19T,32619
14000US33015003400,19T,32619
14000US33011019502,19T,32619
14000US33015003703,19T,32619
14000US33015003302,19T,32619
14000US33015980011,19T,32619
14000US33011002600,19T,32619
14000US33011002903,19T,32619
14000US33011002901,19T,32619
14000US33011980101,19T,32619
14000US33011002902,19T,32619
14000US33011002400,19T,32619
14000US33011002500,19T,32619
14000US33011002300,19T,32619
14000US33011001000,19T,32619
14000US33011001900,19T,32619
14000US33011001800,19T,32619
14000US33011001100,19T,32619
14000US33011020000,19T,32619
14000US33011002000,19T,32619
14000US33011001700,19T,32619
14000US33011002200,19T,32619
14000US33011001600,19T,32619
14000US33011001500,19T,32619
14000US33011001400,19T,32619
14000US33015004000,19T,32619
14000US33011002100,19T,32619
14000US33011200400,19T,32619
14000US33011001200,19T,32619
14000US33011001300,19T,32619
14000US33011000300,19T,32619
14000US33011002800,19T,32619
14000US33011000800,19T,32619
14000US33011000600,19T,32619
14000US33011000202,19T,32619
14000US33011000902,19T,32619
14000US33011000700,19T,32619
14000US33011000901,19T,32619
14000US33011000101,19T,32619
14000US33011002701,19T,32619
14000US33011000203,19T,32619
14000US33011000102,19T,32619
14000US33011000204,19T,32619
14000US33013003006,19T,32619
14000US33011002702,19T,32619
14000US25009252501,19T,32619
14000US33011200300,19T,32619
14000US25009252300,19T,32619
14000US25009265102,19T,32619
14000US25009252202,19T,32619
14000US25009252502,19T,32619
14000US25009252601,19T,32619
14000US25009252603,19T,32619
14000US25009264100,19T,32619
14000US25009261101,19T,32619
14000US25009261102,19T,32619
14000US33015100302,19T,32619
14000US33015100400,19T,32619
14000US25009261000,19T,32619
14000US25009252602,19T,32619
14000US25009260800,19T,32619
14000US25009260900,19T,32619
14000US25009269100,19T,32619
14000US25009260301,19T,32619
14000US25009260100,19T,32619
14000US25009260200,19T,32619
14000US33015100301,19T,32619
14000US25009260700,19T,32619
14000US25009260402,19T,32619
14000US25009260600,19T,32619
14000US25009263100,19T,32619
14000US33015100200,19T,32619
14000US25009260500,19T,32619
14000US25009260302,19T,32619
14000US25009260401,19T,32619
14000US25009268300,19T,32619
14000US25009268400,19T,32619
14000US25009268200,19T,32619
14000US25009268100,19T,32619
14000US33015106101,19T,32619
14000US33015100100,19T,32619
14000US25009262100,19T,32619
14000US33015103100,19T,32619
14000US25009267101,19T,32619
14000US33015101100,19T,32619
14000US25009266100,19T,32619
14000US25009266300,19T,32619
14000US25009267102,19T,32619
14000US33015102100,19T,32619
14000US25009266400,19T,32619
14000US25009266200,19T,32619
14000US33015003601,19T,32619
14000US33015104101,19T,32619
14000US33015003602,19T,32619
14000US33015063002,19T,32619
14000US33015104102,19T,32619
14000US33015063001,19T,32619
14000US33015105100,19T,32619
14000US33015065008,19T,32619
14000US33015062500,19T,32619
14000US33015003301,19T,32619
14000US33015065007,19T,32619
14000US33015062000,19T,32619
14000US33015053000,19T,32619
14000US33015064000,19T,32619
14000US33015052000,19T,32619
14000US33015065005,19T,32619
14000US33015990000,19T,32619
14000US33015065006,19T,32619
14000US33015065001,19T,32619
14000US33015051000,19T,32619
14000US33015106200,19T,32619
14000US33015106400,19T,32619
14000US33015066000,19T,32619
14000US33015060000,19T,32619
14000US25017327101,19T,32619
14000US33011011101,19T,32619
14000US33011011102,19T,32619
14000US33011011200,19T,32619
14000US33011011401,19T,32619
14000US33011011300,19T,32619
14000US33011011402,19T,32619
14000US33011200200,19T,32619
14000US33011011000,19T,32619
14000US33011011500,19T,32619
14000US33011200100,19T,32619
14000US33011010900,19T,32619
14000US33011012300,19T,32619
14000US33011018000,19T,32619
14000US33011018502,19T,32619
14000US33011017100,19T,32619
14000US33011010700,19T,32619
14000US33011010301,19T,32619
14000US33011010600,19T,32619
14000US33011010800,19T,32619
14000US33011010302,19T,32619
14000US33011012200,19T,32619
14000US33011010500,19T,32619
14000US33011010400,19T,32619
14000US33015106102,19T,32619
14000US33011010200,19T,32619
14000US33011010100,19T,32619
14000US33011012100,19T,32619
14000US33011016202,19T,32619
14000US33015003902,19T,32619
14000US33011014300,19T,32619
14000US33011016201,19T,32619
14000US33015003901,19T,32619
14000US33011016100,19T,32619
14000US33011013100,19T,32619
14000US33011014100,19T,32619
14000US33011015200,19T,32619
14000US33015003802,19T,32619
14000US33015003801,19T,32619
14000US33011014201,19T,32619
14000US33015003701,19T,32619
14000US33015003500,19T,32619
14000US33011014202,19T,32619
14000US33011015100,19T,32619
14000US25009221901,19T,32619
14000US25017315401,19T,32619
14000US25009216100,19T,32619
14000US25009212100,19T,32619
14000US25017315402,19T,32619
14000US25009221300,19T,32619
14000US25009221500,19T,32619
14000US25009221700,19T,32619
14000US25017315200,19T,32619
14000US25009221400,19T,32619
14000US25009215101,19T,32619
14000US25017312300,19T,32619
14000US25009221600,19T,32619
14000US25009254301,19T,32619
14000US25009990100,19T,32619
14000US25017315100,19T,32619
14000US25009254302,19T,32619
14000US25009221800,19T,32619
14000US25009254403,19T,32619
14000US25009215102,19T,32619
14000US25009221902,19T,32619
14000US25009222100,19T,32619
14000US25009214100,19T,32619
14000US25017312502,19T,32619
14000US25017312400,19T,32619
14000US25009253204,19T,32619
14000US25009220101,19T,32619
14000US25017312501,19T,32619
14000US25017310200,19T,32619
14000US25009221100,19T,32619
14000US25009254200,19T,32619
14000US25009254401,19T,32619
14000US25009254402,19T,32619
14000US25009220102,19T,32619
14000US25009253205,19T,32619
14000US25009254100,19T,32619
14000US25017314301,19T,32619
14000US25009253202,19T,32619
14000US25009223200,19T,32619
14000US25009213100,19T,32619
14000US25009223300,19T,32619
14000US25009251800,19T,32619
14000US25009223100,19T,32619
